ORDER_ID,RETAILER_ID,INVOICE_DATE,MONTH,DAY,YEAR,PRODUCT_ID,PRICE_PER_UNIT,UNITS_SOLD,OPERATING_MARGIN,SALES_METHOD
8055,W00WNELA,5/25/2021,05,25,2021,020,39,315,0.46,Outlet
8061,W00WORPO,5/31/2021,05,31,2021,020,36,147,0.45,Outlet
8067,W00WORPO,8/17/2021,08,17,2021,020,19,230,0.32,Outlet
8073,W00WORPO,8/23/2021,08,23,2021,020,21,203,0.39,Outlet
8079,W00WORPO,8/29/2021,08,29,2021,020,13,231,0.4,Outlet
8085,W00WORPO,9/4/2021,09,04,2021,020,13,233,0.38,Outlet
8091,W00WORPO,9/10/2021,09,10,2021,020,30,256,0.37,Outlet
8097,W00WORPO,9/16/2021,09,16,2021,020,34,256,0.42,Outlet
8103,W00WORPO,9/22/2021,09,22,2021,020,34,248,0.43,Outlet
8109,W00WORPO,9/28/2021,09,28,2021,020,38,232,0.46,Outlet
8115,W00WORPO,10/4/2021,10,04,2021,020,30,213,0.44,Outlet
8121,W00WORPO,10/10/2021,10,10,2021,020,31,225,0.43,Outlet
8127,W00WORPO,10/16/2021,10,16,2021,020,46,281,0.47,Outlet
8133,W00WORPO,10/22/2021,10,22,2021,020,34,128,0.62,Outlet
8139,W00WORPO,10/28/2021,10,28,2021,020,32,166,0.6,Outlet
8145,W00WORPO,11/3/2021,11,03,2021,020,39,156,0.58,Outlet
8151,W00WORPO,11/9/2021,11,09,2021,020,35,140,0.57,Outlet
8157,W00WORPO,11/15/2021,11,15,2021,020,44,150,0.52,Outlet
8163,W00WORPO,11/21/2021,11,21,2021,020,49,170,0.57,Outlet
8169,W00WORPO,11/27/2021,11,27,2021,020,49,175,0.57,Outlet
8175,W00WORPO,12/3/2021,12,03,2021,020,51,179,0.58,Outlet
8181,W00WORPO,12/9/2021,12,09,2021,020,46,162,0.52,Outlet
8187,W00WORPO,12/15/2021,12,15,2021,020,47,124,0.53,Outlet
8193,W00WORPO,12/21/2021,12,21,2021,020,48,124,0.6,Outlet
8199,W00WORPO,12/27/2021,12,27,2021,020,53,143,0.61,Outlet
8205,W00WORPO,1/2/2020,01,02,2020,020,27,158,0.42,Outlet
8211,W00WORPO,1/8/2020,01,08,2020,020,27,173,0.43,Outlet
8217,W00WORPO,1/14/2020,01,14,2020,020,31,182,0.45,Outlet
8223,W00WORPO,1/20/2020,01,20,2020,020,41,171,0.42,Outlet
8229,W00WORPO,1/26/2020,01,26,2020,020,43,171,0.48,Outlet
8235,W00WORPO,2/1/2020,02,01,2020,020,47,245,0.5,Outlet
8241,W00WORPO,2/7/2020,02,07,2020,020,48,233,0.44,Outlet
8247,W00WORPO,2/13/2020,02,13,2020,020,44,238,0.46,Outlet
8253,W00WORPO,2/19/2020,02,19,2020,020,41,186,0.38,Outlet
8259,W00WORPO,2/25/2020,02,25,2020,020,47,171,0.4,Outlet
8265,W00WORPO,3/3/2020,03,03,2020,020,47,196,0.42,Outlet
8271,W00WORPO,3/9/2020,03,09,2020,020,47,216,0.37,Outlet
8277,W00WUTSA,3/15/2020,03,15,2020,020,20,149,0.4,Outlet
8283,W00WUTSA,3/16/2021,03,16,2021,020,18,202,0.37,Outlet
8289,W00WUTSA,3/22/2021,03,22,2021,020,20,221,0.43,Outlet
8295,W00WUTSA,3/28/2021,03,28,2021,020,13,203,0.45,Outlet
8301,W00WUTSA,4/3/2021,04,03,2021,020,12,247,0.45,Outlet
8307,W00WWASE,4/9/2021,04,09,2021,020,28,256,0.47,Outlet
8313,W00WWASE,4/15/2021,04,15,2021,020,29,272,0.5,Outlet
8319,W00WWASE,4/21/2021,04,21,2021,020,29,233,0.51,Outlet
8325,W00WWASE,4/27/2021,04,27,2021,020,40,209,0.5,Outlet
8331,W00WWASE,5/3/2021,05,03,2021,020,28,201,0.52,Outlet
8337,W00WWASE,5/9/2021,05,09,2021,020,24,203,0.48,Outlet
8343,W00WWASE,5/15/2021,05,15,2021,020,39,248,0.48,Outlet
8349,W00WWASE,5/21/2021,05,21,2021,020,27,140,0.44,Outlet
8355,W00WWASE,8/7/2021,08,07,2021,020,16,206,0.47,Outlet
8361,W00WWASE,8/13/2021,08,13,2021,020,23,194,0.49,Outlet
8367,W00WWASE,8/19/2021,08,19,2021,020,15,215,0.52,Outlet
8373,W00WWASE,8/25/2021,08,25,2021,020,7,224,0.47,Outlet
8379,W00WWASE,8/31/2021,08,31,2021,020,30,225,0.48,Outlet
8385,W00WWASE,9/6/2021,09,06,2021,020,31,256,0.53,Outlet
8391,W00WWASE,9/12/2021,09,12,2021,020,27,233,0.55,Outlet
8397,W00WWASE,9/18/2021,09,18,2021,020,38,206,0.55,Outlet
8403,W00WWASE,9/24/2021,09,24,2021,020,20,184,0.52,Outlet
8409,W00WWASE,9/30/2021,09,30,2021,020,14,188,0.57,Outlet
8415,W00WWASE,10/6/2021,10,06,2021,020,46,240,0.56,Outlet
8421,W00WWASE,10/12/2021,10,12,2021,020,27,140,0.39,Outlet
8428,W00WWASE,3/16/2021,03,16,2021,020,35,171,0.34,Outlet
8434,W00WWASE,4/17/2021,04,17,2021,020,47,171,0.36,Outlet
8440,W00MININ,5/18/2021,05,18,2021,020,44,201,0.33,Outlet
8446,W00MININ,6/17/2021,06,17,2021,020,50,272,0.32,Outlet
8452,W00MININ,7/16/2021,07,16,2021,020,68,297,0.37,Outlet
8458,W00MININ,8/17/2021,08,17,2021,020,68,255,0.36,Outlet
8464,W00MININ,9/18/2021,09,18,2021,020,44,155,0.37,Outlet
8470,W00MININ,10/17/2021,10,17,2021,020,39,140,0.37,Outlet
8476,W00MININ,11/17/2021,11,17,2021,020,41,188,0.34,Outlet
8482,W00MININ,12/16/2021,12,16,2021,020,58,280,0.36,Outlet
8488,W00MININ,1/12/2021,01,12,2021,020,30,272,0.51,Outlet
8494,W00MININ,2/10/2021,02,10,2021,020,36,288,0.47,Outlet
8500,W00MININ,3/23/2021,03,23,2021,020,30,162,0.38,Outlet
8506,W00MININ,4/24/2021,04,24,2021,020,38,147,0.37,Outlet
8512,W00MININ,5/25/2021,05,25,2021,020,39,175,0.4,Outlet
8518,W00MININ,6/24/2021,06,24,2021,020,37,233,0.37,Outlet
8524,W00MININ,7/23/2021,07,23,2021,020,60,272,0.37,Outlet
8530,W00MININ,8/24/2021,08,24,2021,020,67,272,0.4,Outlet
8536,W00MININ,9/25/2021,09,25,2021,020,35,149,0.42,Outlet
8542,W00MININ,10/24/2021,10,24,2021,020,28,119,0.4,Outlet
8548,W00MININ,11/24/2021,11,24,2021,020,34,173,0.42,Outlet
8554,W00MININ,12/23/2021,12,23,2021,020,49,248,0.4,Outlet
8560,W00MININ,1/19/2021,01,19,2021,020,23,233,0.52,Outlet
8566,W00MININ,2/17/2021,02,17,2021,020,26,256,0.55,Outlet
8572,W00MININ,3/10/2021,03,10,2021,020,20,228,0.43,Outlet
8578,W00MININ,4/11/2021,04,11,2021,020,20,194,0.46,Outlet
8584,W00MIODE,5/12/2021,05,12,2021,020,27,228,0.43,Outlet
8590,W00MIODE,6/11/2021,06,11,2021,020,21,208,0.43,Outlet
8596,W00MIODE,7/10/2021,07,10,2021,020,28,248,0.43,Outlet
8602,W00MIODE,8/11/2021,08,11,2021,020,27,248,0.47,Outlet
8608,W00MIODE,9/12/2021,09,12,2021,020,23,228,0.45,Outlet
8614,W00MIODE,10/11/2021,10,11,2021,020,24,201,0.47,Outlet
8620,W00MIODE,11/11/2021,11,11,2021,020,22,165,0.43,Outlet
8626,W00MIODE,12/10/2021,12,10,2021,020,29,***,0.46,Outlet
8632,W00MMIST,1/24/2021,01,24,2021,020,24,109,0.37,Outlet
8638,W00MMIST,2/24/2021,02,24,2021,020,22,153,0.41,Outlet
8644,W00MMIST,3/23/2021,03,23,2021,020,28,143,0.4,Outlet
8650,W00MMIST,4/24/2021,04,24,2021,020,44,166,0.39,Outlet
8656,W00MOHCO,5/25/2021,05,25,2021,020,39,155,0.42,Outlet
8662,W00MWIMI,6/24/2021,06,24,2021,020,43,240,0.38,Outlet
8668,999999999,7/23/2021,07,23,2021,020,60,298,0.42,Outlet
8674,W00MWIMI,8/24/2021,08,24,2021,020,69,256,0.37,Outlet
8680,W00MWIMI,9/25/2021,09,25,2021,020,34,149,0.37,Outlet
8686,W00MWIMI,10/24/2021,10,24,2021,020,29,119,0.39,Outlet
8692,W00MWIMI,11/24/2021,11,24,2021,020,34,190,0.37,Outlet
8698,W00MWIMI,12/23/2021,12,23,2021,020,51,225,0.42,Outlet
8704,W00MWIMI,1/17/2021,01,17,2021,020,28,120,0.42,Outlet
8710,W00MWIMI,2/17/2021,02,17,2021,020,24,175,0.45,Outlet
8716,W00MWIMI,3/16/2021,03,16,2021,020,29,179,0.46,Outlet
8722,W00MWIMI,4/17/2021,04,17,2021,020,38,168,0.47,Outlet
8728,W00MWIMI,5/18/2021,05,18,2021,020,32,176,0.43,Outlet
8734,W00MWIMI,6/17/2021,06,17,2021,020,47,256,0.47,Outlet
8740,W00MWIMI,7/16/2021,07,16,2021,020,62,306,0.43,Outlet
8746,W00MWIMI,8/17/2021,08,17,2021,020,73,255,0.47,Outlet
8752,W00MWIMI,9/18/2021,09,18,2021,020,33,175,0.42,Outlet
8758,W00MWIMI,10/17/2021,10,17,2021,020,25,124,0.43,Outlet
8764,W00MWIMI,11/17/2021,11,17,2021,020,28,219,0.47,Outlet
8770,W00MWIMI,12/16/2021,12,16,2021,020,46,272,0.46,Outlet
8776,W00MWIMI,1/5/2021,01,05,2021,020,14,223,0.34,Outlet
8782,W00MWIMI,2/4/2021,02,04,2021,020,18,200,0.32,Outlet
8788,W00MWIMI,3/6/2021,03,06,2021,020,21,200,0.37,Outlet
8794,W00MWIMI,4/5/2021,04,05,2021,020,15,215,0.42,Outlet
8800,W00MWIMI,5/5/2021,05,05,2021,020,14,210,0.42,Outlet
8806,W00NMABA,6/4/2021,06,04,2021,020,31,233,0.38,Outlet
8812,W00NMABA,7/6/2021,07,06,2021,020,35,264,0.46,Outlet
8818,W00NMABA,8/8/2021,08,08,2021,020,38,233,0.42,Outlet
8824,W00NMABA,9/5/2021,09,05,2021,020,41,230,0.46,Outlet
8830,W00NMABA,10/4/2021,10,04,2021,020,30,201,0.46,Outlet
8836,W00NMABA,11/5/2021,11,05,2021,020,27,203,0.46,Outlet
8842,W00NMABA,12/4/2021,12,04,2021,020,40,240,0.45,Outlet
8848,W00NMABA,1/23/2021,01,23,2021,020,23,136,0.4,Outlet
8854,W00NNEAL,2/23/2021,02,23,2021,020,21,162,0.37,Outlet
8860,W00NNEAL,3/22/2021,03,22,2021,020,29,160,0.4,Outlet
8866,W00NNEAL,4/23/2021,04,23,2021,020,40,175,0.38,Outlet
8872,W00NNEAL,5/24/2021,05,24,2021,020,38,184,0.38,Outlet
8878,W00NNEAL,6/23/2021,06,23,2021,020,37,194,0.39,Outlet
8884,W00NNEAL,7/22/2021,07,22,2021,020,40,216,0.37,Outlet
8890,W00NNEAL,8/23/2021,08,23,2021,020,41,194,0.4,Outlet
8896,W00NNEAL,9/24/2021,09,24,2021,020,35,184,0.42,Outlet
8902,W00NNEAL,10/23/2021,10,23,2021,020,36,170,0.42,Outlet
8908,W00NNEAL,11/23/2021,11,23,2021,020,31,150,0.38,Outlet
8914,W00NNEAL,12/22/2021,12,22,2021,020,35,194,0.4,Outlet
8920,W00NNEAL,1/26/2021,01,26,2021,020,27,152,0.41,Outlet
8926,W00NNEAL,2/26/2021,02,26,2021,020,27,173,0.4,Outlet
8932,W00NNEAL,3/25/2021,03,25,2021,020,30,187,0.41,Outlet
8938,W00NNEAL,4/26/2021,04,26,2021,020,41,165,0.42,Outlet
8944,W00NNEAL,5/27/2021,05,27,2021,020,43,184,0.41,Outlet
8950,W00NNEAL,6/26/2021,06,26,2021,020,37,224,0.39,Outlet
8956,W00NNEAL,7/25/2021,07,25,2021,020,41,248,0.39,Outlet
8962,W00NNEAL,8/26/2021,08,26,2021,020,40,224,0.37,Outlet
8968,W00NNEAL,9/27/2021,09,27,2021,020,37,206,0.42,Outlet
8974,W00NVEBU,10/26/2021,10,26,2021,020,35,171,0.37,Outlet
8980,W00NVEBU,11/26/2021,11,26,2021,020,47,176,0.41,Outlet
8986,W00NWECH,12/25/2021,12,25,2021,020,44,238,0.42,Outlet
8992,W00NWECH,1/13/2021,01,13,2021,020,24,149,0.46,Outlet
8998,W00NWECH,2/13/2021,02,13,2021,020,23,150,0.43,Outlet
9004,W00NWECH,3/12/2021,03,12,2021,020,30,163,0.43,Outlet
9010,W00NWECH,4/13/2021,04,13,2021,020,37,179,0.43,Outlet
9016,W00NWECH,5/14/2021,05,14,2021,020,37,187,0.46,Outlet
9022,W00NWECH,6/13/2021,06,13,2021,020,35,203,0.43,Outlet
9028,W00NWECH,7/12/2021,07,12,2021,020,37,218,0.46,Outlet
9034,W00NWECH,8/13/2021,08,13,2021,020,39,209,0.46,Outlet
9040,W00NWECH,9/14/2021,09,14,2021,020,31,204,0.46,Outlet
9046,W00NWECH,10/13/2021,10,13,2021,020,34,173,0.46,Outlet
9052,W00NWECH,11/13/2021,11,13,2021,020,36,173,0.42,Outlet
9058,W00NWECH,12/12/2021,12,12,2021,020,42,209,0.47,Outlet
9064,W00NWECH,1/9/2021,01,09,2021,020,26,349,0.47,Outlet
9070,W00NWECH,2/7/2021,02,07,2021,020,31,376,0.48,Outlet
9076,W00NWECH,3/16/2021,03,16,2021,020,20,223,0.46,Outlet
9082,W00NWECH,4/17/2021,04,17,2021,020,19,223,0.44,Outlet
9088,W00SFLMI,5/16/2021,05,16,2021,020,27,238,0.42,Outlet
9094,W00SFLMI,6/18/2021,06,18,2021,020,31,263,0.44,Outlet
9100,W00SFLMI,7/16/2021,07,16,2021,020,47,289,0.46,Outlet
9106,W00SFLMI,8/17/2021,08,17,2021,020,41,256,0.45,Outlet
9112,W00SFLMI,9/16/2021,09,16,2021,020,40,232,0.44,Outlet
9118,W00SFLMI,10/18/2021,10,18,2021,020,24,216,0.46,Outlet
9124,W00SFLMI,11/17/2021,11,17,2021,020,22,206,0.44,Outlet
9130,W00SFLMI,12/16/2021,12,16,2021,020,48,256,0.47,Outlet
9136,W00SFLMI,1/23/2021,01,23,2021,020,17,215,0.44,Outlet
9142,W00SFLOR,2/21/2021,02,21,2021,020,17,210,0.45,Outlet
9148,W00SFLOR,3/19/2021,03,19,2021,020,15,206,0.47,Outlet
9154,W00SFLOR,4/20/2021,04,20,2021,020,19,204,0.45,Outlet
9160,W00SFLOR,5/19/2021,05,19,2021,020,26,228,0.46,Outlet
9166,W00WUTSA,6/21/2021,06,21,2021,020,28,236,0.44,Outlet
9172,W00WUTSA,7/19/2021,07,19,2021,020,39,271,0.42,Outlet
9178,W00WUTSA,8/20/2021,08,20,2021,020,43,233,0.45,Outlet
9184,W00WUTSA,9/19/2021,09,19,2021,020,35,221,0.43,Outlet
9190,W00WUTSA,10/21/2021,10,21,2021,020,21,180,0.45,Outlet
9196,W00WUTSA,11/20/2021,11,20,2021,020,18,176,0.46,Outlet
9202,W00WUTSA,12/19/2021,12,19,2021,020,55,238,0.46,Outlet
9208,W00WUTSA,1/23/2021,01,23,2021,020,17,178,0.47,Outlet
9214,W00WUTSA,2/21/2021,02,21,2021,020,18,206,0.44,Outlet
9220,W00WUTSA,3/19/2021,03,19,2021,020,14,182,0.46,Outlet
9226,W00WUTSA,4/20/2021,04,20,2021,020,20,184,0.46,Outlet
9232,W00WUTSA,5/19/2021,05,19,2021,020,28,179,0.43,Outlet
9238,W00WUTSA,6/21/2021,06,21,2021,020,32,192,0.46,Outlet
9244,W00WUTSA,7/19/2021,07,19,2021,020,43,238,0.42,Outlet
9250,W00WUTSA,8/20/2021,08,20,2021,020,41,230,0.42,Outlet
9256,W00WUTSA,9/19/2021,09,19,2021,020,35,196,0.46,Outlet
9262,W00WUTSA,10/21/2021,10,21,2021,020,20,173,0.47,Outlet
9268,W00WUTSA,11/20/2021,11,20,2021,020,16,166,0.44,Outlet
9274,W00WUTSA,12/19/2021,12,19,2021,020,55,200,0.42,Outlet
9280,W00WUTSA,1/16/2021,01,16,2021,020,17,176,0.38,Outlet
9286,W00WUTSA,2/14/2021,02,14,2021,020,18,204,0.4,Outlet
9292,W00WUTSA,3/3/2021,03,03,2021,020,26,182,0.43,Outlet
9298,W00WUTSA,4/4/2021,04,04,2021,020,28,155,0.46,Outlet
9304,W00WUTSA,5/3/2021,05,03,2021,020,40,191,0.44,Outlet
9310,W00WUTSA,6/5/2021,06,05,2021,020,40,206,0.47,Outlet
9316,W00WUTSA,7/3/2021,07,03,2021,020,42,195,0.45,Outlet
9322,W00WUTSA,8/4/2021,08,04,2021,020,40,194,0.42,Outlet
9328,W00WUTSA,9/3/2021,09,03,2021,020,43,170,0.47,Outlet
9334,W00WUTSA,10/5/2021,10,05,2021,020,46,153,0.42,Outlet
9340,W00WUTSA,11/4/2021,11,04,2021,020,51,149,0.43,Outlet
9346,W00WUTSA,12/3/2021,12,03,2021,020,45,173,0.42,Outlet
9352,W00WUTSA,1/10/2021,01,10,2021,020,23,149,0.42,Outlet
9358,W00SARLI,2/8/2021,02,08,2021,020,24,162,0.4,Outlet
9364,W00SARLI,3/6/2021,03,06,2021,020,26,156,0.37,Outlet
9370,W00SARLI,4/7/2021,04,07,2021,020,28,132,0.42,Outlet
9376,W00SARLI,5/6/2021,05,06,2021,020,39,150,0.41,Outlet
9382,W00SARLI,6/8/2021,06,08,2021,020,36,176,0.4,Outlet
9388,W00SARLI,7/6/2021,07,06,2021,020,38,173,0.38,Outlet
9394,W00SARLI,8/7/2021,08,07,2021,020,38,182,0.41,Outlet
9400,W00SARLI,9/6/2021,09,06,2021,020,39,128,0.42,Outlet
9406,W00SARLI,10/8/2021,10,08,2021,020,37,113,0.41,Outlet
9412,W00SARLI,11/7/2021,11,07,2021,020,40,105,0.42,Outlet
9418,W00SARLI,12/6/2021,12,06,2021,020,48,160,0.39,Outlet
9424,W00WUTSA,1/17/2021,01,17,2021,020,28,140,0.33,Outlet
9430,W00SOKOK,2/15/2021,02,15,2021,020,26,155,0.37,Outlet
9436,W00SOKOK,3/13/2021,03,13,2021,020,28,155,0.34,Outlet
9442,W00SOKOK,4/14/2021,04,14,2021,020,28,149,0.33,Outlet
9448,W00SOKOK,5/13/2021,05,13,2021,020,41,173,0.36,Outlet
9454,W00SOKOK,6/15/2021,06,15,2021,020,39,196,0.35,Outlet
9460,W00SOKOK,7/13/2021,07,13,2021,020,37,180,0.33,Outlet
9466,W00SOKOK,8/14/2021,08,14,2021,020,40,196,0.33,Outlet
9472,W00SOKOK,9/13/2021,09,13,2021,020,36,153,0.34,Outlet
9478,W00SOKOK,10/15/2021,10,15,2021,020,40,132,0.33,Outlet
9484,W00SOKOK,11/14/2021,11,14,2021,020,49,120,0.35,Outlet
9490,W00SOKOK,12/13/2021,12,13,2021,020,51,178,0.35,Outlet
9496,W00SOKOK,1/14/2021,01,14,2021,020,35,179,0.52,Outlet
9502,W00SOKOK,2/12/2021,02,12,2021,020,33,184,0.47,Outlet
9508,W00SOKOK,3/10/2021,03,10,2021,020,35,185,0.49,Outlet
9514,W00SOKOK,4/11/2021,04,11,2021,020,30,168,0.52,Outlet
9520,W00SOKOK,5/10/2021,05,10,2021,020,48,177,0.51,Outlet
9526,W00SOKOK,6/12/2021,06,12,2021,020,47,195,0.49,Outlet
9532,W00SOKOK,7/10/2021,07,10,2021,020,45,209,0.52,Outlet
9538,W00SOKOK,8/11/2021,08,11,2021,020,42,215,0.51,Outlet
9544,W00SOKOK,9/10/2021,09,10,2021,020,44,179,0.49,Outlet
9550,W00SOKOK,10/12/2021,10,12,2021,020,44,157,0.47,Outlet
9556,W00SOKOK,11/11/2021,11,11,2021,020,54,140,0.5,Outlet
9562,W00SOKOK,12/10/2021,12,10,2021,020,48,186,0.48,Outlet
9568,W00SOKOK,1/21/2021,01,21,2021,020,34,173,0.43,Outlet
9574,W00WWASE,2/19/2021,02,19,2021,020,34,186,0.44,Outlet
9580,W00WIDBO,3/17/2021,03,17,2021,020,39,188,0.46,Outlet
9586,W00WIDBO,4/18/2021,04,18,2021,020,33,187,0.42,Outlet
9592,W00WIDBO,5/17/2021,05,17,2021,020,47,196,0.43,Outlet
9598,W00WIDBO,6/19/2021,06,19,2021,020,44,216,0.46,Outlet
9604,W00WIDBO,7/17/2021,07,17,2021,020,49,224,0.42,Outlet
9610,W00WIDBO,8/18/2021,08,18,2021,020,48,203,0.46,Outlet
9616,W00WIDBO,9/17/2021,09,17,2021,020,51,193,0.44,Outlet
9622,W00WIDBO,10/19/2021,10,19,2021,020,52,162,0.42,Outlet
9628,W00WIDBO,11/18/2021,11,18,2021,020,59,149,0.43,Outlet
9634,W00WIDBO,12/17/2021,12,17,2021,020,49,200,0.47,Outlet
9640,W00WIDBO,1/24/2021,01,24,2021,020,36,165,0.37,Outlet
9646,W00WIDBO,2/22/2021,02,22,2021,020,41,184,0.37,Outlet
0002,A00MOHCO,1/2/2020,01,02,2020,030,50,1000,0.3,In-store
0008,A00MOHCO,1/8/2020,01,08,2020,030,50,900,0.3,Outlet
0014,A00MOHCO,1/26/2020,01,26,2020,030,50,925,0.3,Outlet
0020,A00MOHCO,2/1/2020,02,01,2020,030,50,900,0.3,Outlet
0026,A00MOHCO,2/7/2020,02,07,2020,030,55,925,0.3,Outlet
0032,A00MOHCO,3/5/2020,03,05,2020,030,55,1000,0.3,Outlet
0038,A00MOHCO,3/11/2020,03,11,2020,030,55,1025,0.3,Outlet
0044,A00MOHCO,3/17/2020,03,17,2020,030,55,1025,0.3,Outlet
0050,A00MOHCO,4/20/2020,04,20,2020,030,55,1000,0.3,Outlet
0058,A00MOHCO,4/28/2020,04,28,2020,030,55,975,0.3,Outlet
0064,A00MOHCO,5/4/2020,05,04,2020,030,55,1000,0.3,Outlet
0070,A00MOHCO,7/20/2020,07,20,2020,030,35,900,0.35,Outlet
0076,A00MOHCO,7/26/2020,07,26,2020,030,35,850,0.35,Outlet
0082,A00MOHCO,8/1/2020,08,01,2020,030,40,875,0.35,Outlet
0088,A00MOHCO,8/7/2020,08,07,2020,030,40,900,0.35,Outlet
0094,A00MOHCO,8/13/2020,08,13,2020,030,40,925,0.35,Outlet
0100,A00MOHCO,8/19/2020,08,19,2020,030,45,950,0.35,Outlet
0106,A00MOHCO,8/25/2020,08,25,2020,030,45,950,0.35,Outlet
0112,A00MOHCO,8/31/2020,08,31,2020,030,45,925,0.35,Outlet
0118,A00MOHCO,9/6/2020,09,06,2020,030,45,850,0.35,Outlet
0124,A00MOHCO,9/12/2020,09,12,2020,030,45,800,0.35,Outlet
0130,A00MOHCO,10/21/2020,10,21,2020,030,45,900,0.35,Outlet
0136,A00MOHCO,10/27/2020,10,27,2020,030,45,950,0.35,Outlet
0142,A00NMAPO,11/2/2020,11,02,2020,030,50,775,0.2,Outlet
0148,A00NMAPO,11/8/2020,11,08,2020,030,50,725,0.2,Outlet
0154,A00NMAPO,11/14/2020,11,14,2020,030,60,700,0.2,Outlet
0160,A00NMAPO,12/26/2020,12,26,2020,030,65,675,0.2,Outlet
0166,A00NMAPO,1/1/2021,01,01,2021,030,65,750,0.25,Outlet
0172,A00NMAPO,1/7/2021,01,07,2021,030,65,825,0.25,Outlet
0178,A00NMAPO,1/13/2021,01,13,2021,030,65,875,0.2,Outlet
0184,A00NMAPO,1/19/2021,01,19,2021,030,70,925,0.2,Outlet
0190,A00NMAPO,1/25/2021,01,25,2021,030,60,925,0.15,Outlet
0196,A00NMAPO,1/31/2021,01,31,2021,030,60,875,0.15,Outlet
0202,A00NMAPO,2/6/2021,02,06,2021,030,60,875,0.15,Outlet
0208,A00NMAPO,2/12/2021,02,12,2021,030,60,975,0.15,Outlet
0214,A00NMAPO,2/18/2021,02,18,2021,030,45,700,0.25,Outlet
0220,A00NMAPO,3/14/2021,03,14,2021,030,45,650,0.25,Outlet
0226,A00NMAPO,3/20/2021,03,20,2021,030,45,650,0.25,Outlet
0232,A00NMAPO,4/8/2021,04,08,2021,030,50,600,0.25,Outlet
0238,A00NMAPO,4/14/2021,04,14,2021,030,50,650,0.25,Outlet
0244,A00NMAPO,4/20/2021,04,20,2021,030,50,750,0.25,Outlet
0250,A00NMAPO,4/26/2021,04,26,2021,030,50,800,0.25,Outlet
0256,A00NMAPO,5/2/2021,05,02,2021,030,55,850,0.25,Outlet
0262,A00NMAPO,5/8/2021,05,08,2021,030,55,850,0.25,Outlet
0268,A00NMAPO,5/14/2021,05,14,2021,030,55,800,0.25,Outlet
0274,A00NMABO,5/20/2021,05,20,2021,030,55,825,0.25,Outlet
0280,A00NMABO,5/26/2021,05,26,2021,030,55,900,0.25,Outlet
0286,A00NMABO,6/1/2021,06,01,2021,030,45,275,0.35,Outlet
0292,A00NMABO,6/7/2021,06,07,2021,030,45,175,0.35,Outlet
0298,A00NMABO,6/13/2021,06,13,2021,030,50,200,0.35,Outlet
0304,A00NMABO,6/19/2021,06,19,2021,030,50,150,0.35,Outlet
0310,A00NMABO,6/25/2021,06,25,2021,030,55,200,0.35,Outlet
0316,A00NMABO,7/1/2021,07,01,2021,030,45,250,0.35,Outlet
0322,A00NMABO,7/7/2021,07,07,2021,030,45,325,0.35,Outlet
0328,A00NMABO,7/13/2021,07,13,2021,030,45,325,0.35,Outlet
0334,A00NMABO,7/19/2021,07,19,2021,030,45,300,0.35,Outlet
0340,A00NNEMA,7/25/2021,07,25,2021,030,50,250,0.35,Outlet
0346,A00NNEMA,7/31/2021,07,31,2021,030,50,250,0.35,Outlet
0352,A00NNEMA,8/6/2021,08,06,2021,030,50,300,0.35,Outlet
0358,A00NNEMA,8/12/2021,08,12,2021,030,30,725,0.3,Outlet
0364,A00NNEMA,8/18/2021,08,18,2021,030,35,650,0.3,Outlet
0370,A00NNEMA,8/24/2021,08,24,2021,030,40,675,0.35,Outlet
0376,A00NNEMA,8/30/2021,08,30,2021,030,30,700,0.35,Outlet
0382,A00NNEMA,9/5/2021,09,05,2021,030,30,775,0.35,Outlet
0388,A00NNEMA,9/11/2021,09,11,2021,030,50,800,0.35,Outlet
0394,A00NNEMA,9/17/2021,09,17,2021,030,50,825,0.4,Outlet
0400,A00NNEMA,9/23/2021,09,23,2021,030,55,800,0.4,Outlet
0406,A00NNEMA,9/29/2021,09,29,2021,030,55,675,0.4,Outlet
0412,A00NNEMA,10/5/2021,10,05,2021,030,40,625,0.4,Outlet
0418,A00NNEMA,10/11/2021,10,11,2021,030,40,725,0.4,Outlet
0424,A00NNEMA,10/17/2021,10,17,2021,030,60,825,0.4,Outlet
0430,A00NNEMA,10/23/2021,10,23,2021,030,45,225,0.35,Outlet
0436,A00NNEMA,10/29/2021,10,29,2021,030,45,125,0.35,Outlet
0442,A00NNEMA,11/4/2021,11,04,2021,030,50,150,0.35,Outlet
0448,A00NNEMA,11/10/2021,11,10,2021,030,50,150,0.3,Outlet
0454,A00NNEMA,11/16/2021,11,16,2021,030,60,175,0.3,Outlet
0460,A00NNEMA,11/22/2021,11,22,2021,030,60,250,0.35,Outlet
0466,A00NNEMA,11/28/2021,11,28,2021,030,60,300,0.35,Outlet
0472,A00NNEMA,12/4/2021,12,04,2021,030,60,300,0.35,Outlet
0478,A00NVEBU,12/10/2021,12,10,2021,030,50,275,0.3,Outlet
0484,A00NVEBU,12/16/2021,12,16,2021,030,50,225,0.3,Outlet
0490,A00NVEBU,12/22/2021,12,22,2021,030,60,200,0.35,Outlet
0496,A00NVEBU,12/28/2021,12,28,2021,030,60,275,0.35,Outlet
0502,A00NVEBU,1/3/2020,01,03,2020,030,45,450,0.25,Outlet
0508,A00NVEBU,1/9/2020,01,09,2020,030,45,425,0.25,Outlet
